Restaurant,url
Howdy Grillhouse,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d3357492-Reviews-Howdy_Grillhouse-Kuching_Sarawak.html
Magna Carta Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d1951618-Reviews-Magna_Carta_Cafe-Kuching_Sarawak.html
Lok Thian Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d5432245-Reviews-Lok_Thian_Restaurant-Kuching_Sarawak.html
Nam Nam Vietnamese Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8333398-Reviews-Nam_Nam_Vietnamese_Cafe-Kuching_Sarawak.html
Bombay Masala,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d1070110-Reviews-Bombay_Masala-Kuching_Sarawak.html
Thaali,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d13109096-Reviews-Thaali-Kuching_Sarawak.html
Le Parlour Cafe Studio,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d11750660-Reviews-Le_Parlour_Cafe_Studio-Kuching_Sarawak.html
Mike's smokehouse,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d3725917-Reviews-Mike_s_smokehouse-Kuching_Sarawak.html
Nirawan 9,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d15117663-Reviews-Nirawan_9-Kuching_Sarawak.html
Hoi Tin Lau Restaurant Sdn Bhd,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d4323948-Reviews-Hoi_Tin_Lau_Restaurant_Sdn_Bhd-Kuching_Sarawak.html
Min Hong Kee,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10175397-Reviews-Min_Hong_Kee-Kuching_Sarawak.html
Blendsmiths,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d20992782-Reviews-Blendsmiths-Kuching_Sarawak.html
Al Dente,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d16883107-Reviews-Al_Dente-Kuching_Sarawak.html
Hong Kong Noodle House,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d3838802-Reviews-Hong_Kong_Noodle_House-Kuching_Sarawak.html
Ruai Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d5121393-Reviews-Ruai_Bar-Kuching_Sarawak.html
The Venue,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d3677845-Reviews-The_Venue-Kuching_Sarawak.html
Alfresco Kuching,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d6350632-Reviews-Alfresco_Kuching-Kuching_Sarawak.html
Tok Janggut,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d817567-Reviews-Tok_Janggut-Kuching_Sarawak.html
Restoran SK Nasi Kandar,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10309137-Reviews-Restoran_SK_Nasi_Kandar-Kuching_Sarawak.html
Kyushigai,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d16726638-Reviews-Kyushigai-Kuching_Sarawak.html
The Godfather,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12426644-Reviews-The_Godfather-Kuching_Sarawak.html
Suasana On 18 Fine Dining,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d15635237-Reviews-Suasana_On_18_Fine_Dining-Kuching_Sarawak.html
Sando Ramen Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8830019-Reviews-Sando_Ramen_Restaurant-Kuching_Sarawak.html
Life Cafe @ Train Terrace,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d9598536-Reviews-Life_Cafe_Train_Terrace-Kuching_Sarawak.html
Ahsoh Buntal Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d11707400-Reviews-Ahsoh_Buntal_Seafood-Kuching_Sarawak.html
I-Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d5873042-Reviews-I_Cafe-Kuching_Sarawak.html
Destino De Espresso,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8776200-Reviews-Destino_De_Espresso-Kuching_Sarawak.html
Rusty Bean & Batter,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8354115-Reviews-Rusty_Bean_Batter-Kuching_Sarawak.html
D'Sea Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12944634-Reviews-D_Sea_Restaurant-Kuching_Sarawak.html
Koreana,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d6885343-Reviews-Koreana-Kuching_Sarawak.html
Engleham 31,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d7767155-Reviews-Engleham_31-Kuching_Sarawak.html
Imperial Duck Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d2410587-Reviews-Imperial_Duck_Restaurant-Kuching_Sarawak.html
BBQ King Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8765547-Reviews-BBQ_King_Seafood-Kuching_Sarawak.html
